Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"Informed Consent Form for Study About People's Opinions of Controversial Behaviors  

Key Information


This research is a survey of public opinion about people's opinion concerning controversial behaviors in US society. You will be asked a series of questions about this issue.  The survey should take around 6 minutes to complete. After completing the survey, you will be paid [$0.8 USD] for your participation.
We do not ask for your name or any other information that might identify you. De-identified information may be made public or used for future research purposes.
Your participation is voluntary. You may withdraw at any time and you may choose not to answer any question but you must proceed to the final screen of the study in order to receive your completion code which you must submit in order to be paid.
Please note that this survey will contain a mention of a man raping a woman, which may provoke emotional discomfort and may pose a potential risk to you. The survey will collect information and store it a password protected drive and a password protected cloud drive for six months for research purposes and will only be accessible to the Principal Investigator.
In accordance with Mechanical Turk/Connect policies, we may reject your work if the HIT was not correctly completed or the instructions were not followed. 

If you have any questions about this research study please contact me at j.thomas@cuhk.edu.hk. If you have questions about your rights as a research subject, contact the CUHK’s Secretary of the Survey and Behavioural Research Ethics Committee (c/o Faculty Office of Social Science) at fssc02@cuhk.edu.hk
I hereby give my consent to be the subject of the research (agree constituting a signature, disagree a decline to sign).",uscitizen,"Are you a US citizen? - Yes, I am a 1.5 generation immigrant (came to US in before 13 years old) (enter country) - Text","Are you a US citizen? - No, but I am a 1.5 generation immigrant (came to US in before 13 years old) (enter country) - Text","Are you a US citizen? - Yes, I am a first-generation immigrant, born outside the US (enter country) - Text","Are you a US citizen? - No, but I am a first-generation immigrant, born outside the US (enter country) - Text","Are you a US citizen? - No, and I do not consider myself an immigrant, but a citizen of another country (enter country) - Text",sex,What is your sex? - Intersex/Non-binary/self-describe - Text,hispanic,"Are you of Hispanic, Latino, or Spanish origin? - Yes, other - Text",race,"What is your race or races? - American Indian or Alaska Native, print name of enrolled or principal tribe(s), for example, Navajo Nation, Blackfeet Tribe, Mayan, Aztec, Native Village of Barrow Inupiat Traditional Government, Nome Eskimo Community: - Text",What is your race or races? - Other Asian (type): - Text,What is your race or races? - Other Pacific Islander—type: - Text,What is your race or races? - Some other Race--type: - Text,town_state,region,urbanicity,age,religpref,What.is.your.religious.preference....Other..please.type....Text,educ,What.is.the.highest.degree.or.level.of.formal.schooling.you.have.completed....Grade.1.through.11..Specify...Text,employed,income,relationstatus,numchild,agechild,polparty,polideology,mediaideology,auth1,auth2,auth3,auth4,auth5,auth6,auth7,auth8,blacksmustworkup,slaveryhurtblacks,blacksgetlessdeserve,blackstryharder,feelinglatino,feelingnonlatino,religionpractice,religionimportant,natimport,trustforeigner,genderchild,genderhome,genderfamily,genderjob,abtimes,abfamily,abinformation,abconcern,abfirm,abdiscuss,abweb,pabdefect,pabhealth,pabafford,ablegal,court,On what planet do you live?,absingle1,abhusband1,abdefect1,abhealth1,ablife1,absupport1,abtri1,absingle2,abhusband2,abdefect2,abhealth2,ablife2,absupport2,abtri2,absingle3,abhusband3,abdefect3,abhealth3,ablife3,absupport3,abtri3,absingle4,abhusband4,abdefect4,abhealth4,ablife4,absupport4,abtri4,Do.you.have.anything.else.you.want.to.say.about.this.survey.,participantid,IncreaseCrime,OpenToIdeas,OvercamePrejudice,EnglishThreatened,EqualRights,workerId,assignmentId,projectId,wmww,wmbw,bmww,bmbw
2/28/23 13:01,2/28/23 13:09,IP Address,184.153.113.112,100,457,TRUE,2/28/23 13:09,R_2xAe1nK0oCmomAP,,,,,40.7579,-73.9332,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Female,,"Yes, other",central american,Some other Race--type:,,,,Latina,New York City,,,44,None,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",single/never married,0,,Democrat,1 (extremely liberal),1 (extremely liberal),independent,self-reliant,considerate,curious,polite,imaginative,open-minded,adaptable,disagree,agree,agree,disagree,90,90,once per year,1,not so important,trust completely,disagree,disagree,disagree,disagree,0,0,all the information I need,somewhat concerned,very unlikely to change,sometimes,yes,yes,yes,yes,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,75B7E17B71B840568DF71AE43662AD2D,,,,,,,013ddd82-1bf9-4675-9e8b-1fef2d2fb0b8,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,0,1,0
2/28/23 13:02,2/28/23 13:09,IP Address,96.90.10.9,100,382,TRUE,2/28/23 13:09,R_6hbRVEGo0vOOUgh,,,,,30.3298,-81.6492,anonymous,EN,Agree,"Yes, I am a first-generation immigrant, born outside the US (enter country)",,,Philippines,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,"White,Filipino",,,,,Jacksonville,,,44,Catholic,,"Some college credit, but less than 1 year of college credit,",,yes,"$0-25,000",single/never married,0,,Independent,2,3,independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,disagree,strongly agree,strongly agree,disagree,50,49,never,2,not important at all,distrust somewhat,disagree,disagree,disagree,strongly disagree,0,0,most of the information I need,very concerned,very unlikely to change,almost never,yes,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,Thank you for including a sensitive topic warning for participants who may be dealing with past trauma regarding this subject.,A71D930CDB48467F889B83B489924987,,,,,,,8304583b-ddfa-45a8-a91a-3ea783ac2879,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,0,,1
2/28/23 13:04,2/28/23 13:09,IP Address,72.80.93.247,100,273,TRUE,2/28/23 13:09,R_241Mw2TScF5DCbX,,,,,40.8518,-73.8705,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,Asian Indian,,,,,"Bronx, NY",,,18,Muslim/Islam,,Regular high school diploma,,no,"$0-25,000",single/never married,0,,Democrat,3,2,respectful of their elders,self-reliant,well-behaved,good mannered,polite,imaginative,open-minded,adaptable,agree,agree,neither agree nor disagree,disagree,80,80,once per week,4,very important,trust completely,disagree,disagree,strongly disagree,disagree,,0,most of the information I need,somewhat concerned,very unlikely to change,almost never,yes,yes,yes,no,legal under certain circumstances,yes,Earth,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,81FFAA9F9501433BAC139A40367816E1,,,,,,,a0c6468b-8746-4323-b530-2e261bec2f3b,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,1,0,0,0
2/28/23 13:04,2/28/23 13:09,IP Address,165.225.8.180,100,289,TRUE,2/28/23 13:09,R_2VEKF27VGL9Qows,,,,,39.952,-75.1814,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Richmond, Va",,,54,Catholic,,"Professional degree beyond a bachelor’s degree (for example MD, DDS, DVM, LLB, JD)",,yes,"$50,001-75,000",married/civil union,3,21,Democrat,3,2,independent,self-reliant,considerate,curious,polite,imaginative,open-minded,adaptable,strongly disagree,agree,agree,strongly disagree,75,75,never,1,not important at all,trust somewhat,strongly disagree,disagree,disagree,disagree,1,0,all the information I need,very concerned,very unlikely to change,sometimes,yes,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,E5B01EFFEB7C4D6B8BDAEB233D907284,,,,,,,093aa0de-0069-4233-97a3-c63fd14f6d5a,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,1,0,0
2/28/23 13:04,2/28/23 13:09,IP Address,99.36.20.97,100,283,TRUE,2/28/23 13:09,R_3fcSuRNGBlCBqpn,,,,,34.0782,-84.6485,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Acworth, Georgia ",,,32,None,,Regular high school diploma,,yes,"$0-25,000",not married but in a non-cohabitating relationship,0,,Democrat,2,3,independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,strongly disagree,strongly agree,strongly agree,strongly disagree,99,99,never,1,somewhat important,trust somewhat,disagree,agree,strongly disagree,strongly disagree,0,,all the information I need,very concerned,very unlikely to change,sometimes,yes,yes,yes,yes,legal under certain circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,270FF7BE3A724926B2707F8C5E73C687,,,,,,,f046776f-38ae-4b48-9f53-904a491b2f70,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,1,0,0
2/28/23 13:04,2/28/23 13:09,IP Address,172.58.142.235,100,277,TRUE,2/28/23 13:09,R_2ayQWEEdOu337Cw,,,,,41.871,-87.6289,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Saranac, MI",,,46,Protestant,,"Bachelor’s degree (for example: BA, BS)",,yes,"$0-25,000",married/civil union,2,12,Democrat,3,2,independent,self-reliant,considerate,good mannered,polite,orderly,open-minded,adaptable,disagree,agree,neither agree nor disagree,disagree,50,25,once per year,1,not so important,trust somewhat,disagree,disagree,disagree,disagree,0,0,most of the information I need,somewhat concerned,very unlikely to change,almost never,yes,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,,,,,,,,,1DA9C0D3A8C849989CB187EB311F70A4,,,,,,,6b993e18-9e60-47dc-88eb-5e05b246633b,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,0,1,0
2/28/23 13:02,2/28/23 13:09,IP Address,173.24.14.89,100,396,TRUE,2/28/23 13:09,R_2PhZK9950LwGckl,,,,,44.6114,-93.7614,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,"Lonsdale, Minnesota",,,38,None,,"Some college credit, but less than 1 year of college credit,",,yes,"$0-25,000",not married but in a cohabitating relationship,0,,Democrat,2,3,independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,disagree,agree,agree,disagree,90,90,never,1,somewhat important,trust somewhat,strongly disagree,disagree,strongly disagree,strongly disagree,0,2,most of the information I need,very concerned,very unlikely to change,sometimes,no,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,0733FF06AD3546A6BCC7A9CA4D996427,,,,,,,9d1af9b2-2573-49ec-856e-e1e1c637b6b5,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,0,,1
2/28/23 13:04,2/28/23 13:09,IP Address,71.214.35.236,100,299,TRUE,2/28/23 13:09,R_1NmNAAmzDNLVGsg,,,,,28.5274,-81.6012,anonymous,EN,Agree,"No, but I am a first-generation immigrant, born outside the US (enter country)",,,,United States,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,summerfield,,,45,None,,"Bachelor’s degree (for example: BA, BS)",,yes,"$25,001-50,000",not married but in a non-cohabitating relationship,0,,Republican,5,5,respectful of their elders,obedient,considerate,good mannered,polite,orderly,loyal,disciplined,strongly agree,strongly disagree,strongly disagree,strongly agree,65,84,never,1,very important,do not trust at all,agree,agree,agree,agree,,0,most of the information I need,not concerned at all,very unlikely to change,almost never,no,yes,yes,yes,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,,,,,,,N/A,9408DCC26487449C837F24FFAB62628C,,,,,,,944bd87f-81bb-4dea-bf2b-6846bba4a0a6,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,0,1,0
2/28/23 13:02,2/28/23 13:09,IP Address,73.171.167.142,100,435,TRUE,2/28/23 13:09,R_37VB7yGtfLL1IY1,,,,,30.237,-81.3884,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Ponte Vedra Beach,,,72,Protestant,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,yes,"$50,001-75,000",married/civil union,0,,Republican,7 (extremely conservative),3,respectful of their elders,obedient,considerate,good mannered,polite,orderly,loyal,disciplined,agree,disagree,disagree,agree,66,90,once per week,5,somewhat important,trust somewhat,disagree,agree,disagree,agree,,0,all the information I need,very concerned,very unlikely to change,almost never,no,no,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,yes,no,no,yes,yes,no,no,,,,,,,,Very interesting survey.  Good job.,DA8B15BC54254E0FBD50D7B01A50DBE8,,,,,,,ac5b5473-1be4-4042-a1c6-f43bd06afb78,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,0,1,0
2/28/23 13:03,2/28/23 13:09,IP Address,172.58.96.66,100,405,TRUE,2/28/23 13:09,R_2zLNeqKg14B4hBO,,,,,29.7969,-95.3281,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Male,,"Yes, Mexican, Mexican American, Chicano",,Some other Race--type:,,,,Latino,Kingwood,,,31,None,,"Bachelor’s degree (for example: BA, BS)",,yes,"$0-25,000",single/never married,0,,Democrat,3,2,independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,disciplined,strongly disagree,strongly agree,strongly agree,strongly disagree,95,85,once per year,1,not so important,trust somewhat,agree,disagree,agree,disagree,,1,most of the information I need,not very concerned,somewhat unlikely to change,sometimes,yes,yes,yes,yes,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,,3C053D2A50234E649F845B642304C7C2,,,,,,,0de84cef-933b-4187-9d7c-8ad52265a181,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,0,,1
2/28/23 13:02,2/28/23 13:09,IP Address,76.174.174.59,100,422,TRUE,2/28/23 13:09,R_2OPftAlFfsl1nqN,,,,,34.0544,-117.2555,anonymous,EN,Agree,Yes and I consider myself indigenous to the territory of the US.,,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,"Los Angeles, California",,,51,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$75,001-100,000",married/civil union,1,31,Democrat,2,7 (extremely conservative),respectful of their elders,obedient,considerate,good mannered,free-spirited,imaginative,open-minded,adaptable,strongly agree,agree,strongly agree,agree,50,50,never,1,very important,trust somewhat,strongly disagree,disagree,strongly disagree,strongly disagree,0,5,all the information I need,very concerned,very unlikely to change,almost never,no,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,,,,,,,,,DDD6DE04140C4099AC77B15B9639F1F6,,,,,,,35cefdfe-b4d4-4f2d-b1d6-bf35852803fa,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,0,1,0
2/28/23 13:02,2/28/23 13:09,IP Address,73.235.147.177,100,428,TRUE,2/28/23 13:09,R_A5HUsEP7X4cPGF3,,,,,36.7539,-119.7085,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"Yes, Mexican, Mexican American, Chicano",,White,,,,,"Fresno, California",,,36,None,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,yes,"$0-25,000",single/never married,0,,Independent,1 (extremely liberal),3,respectful of their elders,self-reliant,considerate,curious,polite,imaginative,open-minded,adaptable,strongly disagree,strongly agree,strongly agree,strongly disagree,50,50,never,1,very important,trust somewhat,agree,disagree,agree,disagree,,3,all the information I need,not very concerned,very unlikely to change,almost never,no,yes,,,legal under any circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,"I mistakenly clicked one of the answers to one of the ""for those capable of giving birth"". I am not capable of giving birth.",B170DB70EDF5458DA218EF48CB73BB7E,,,,,,,59d66dbe-4d26-41b3-88e8-d2480481f10f,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,1,0,0
2/28/23 13:01,2/28/23 13:09,IP Address,181.41.206.115,100,524,TRUE,2/28/23 13:09,R_3kt7CoQO1Ipu3RH,,,,,39.7388,-104.9868,anonymous,EN,Agree,Yes and I consider myself indigenous to the territory of the US.,,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Denver,,,27,Protestant,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",single/never married,0,,Republican,7 (extremely conservative),7 (extremely conservative),respectful of their elders,obedient,well-behaved,good mannered,polite,orderly,loyal,disciplined,neither agree nor disagree,agree,agree,neither agree nor disagree,99,99,once per week,5,very important,trust somewhat,disagree,agree,disagree,disagree,,0,some of the information I need,somewhat concerned,very unlikely to change,sometimes,yes,no,yes,no,legal under certain circumstances,yes,Earth,yes,no,no,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,149A52792BED44CBB0251676B7D236F7,,,,,,,1eccee5f-603b-4952-997a-5f26bdb7514a,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,1,0,0,0
2/28/23 13:04,2/28/23 13:09,IP Address,47.232.36.128,100,328,TRUE,2/28/23 13:09,R_2QEXHj8M91xYCSu,,,,,44.6707,-93.2588,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Lakeville,,,28,Protestant,,"Bachelor’s degree (for example: BA, BS)",,yes,"Above $150,000",single/never married,0,,Republican,6,6,independent,self-reliant,well-behaved,curious,free-spirited,imaginative,open-minded,disciplined,strongly agree,strongly disagree,neither agree nor disagree,agree,77,77,once per week,4,very important,trust somewhat,disagree,strongly agree,disagree,agree,,0,most of the information I need,somewhat concerned,very unlikely to change,sometimes,yes,no,no,no,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,no,no,no,yes,yes,no,no,Thank you,5FF5B2395F8E49718435D23064F243BA,,,,,,,12ddb64d-3030-40df-b202-a24c22d7eb7c,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,0,,1
2/28/23 13:03,2/28/23 13:09,IP Address,108.67.225.52,100,405,TRUE,2/28/23 13:10,R_yQFQnNTrKMZTsFb,,,,,41.8482,-87.6521,anonymous,EN,Agree,Yes and I consider myself indigenous to the territory of the US.,,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,Chicago,,,49,Buddhism,,"Bachelor’s degree (for example: BA, BS)",,yes,"$0-25,000",divorced,0,,Democrat,1 (extremely liberal),2,independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,strongly disagree,strongly agree,strongly agree,strongly disagree,99,99,never,4,not so important,trust completely,strongly disagree,strongly disagree,strongly disagree,strongly disagree,0,1,all the information I need,very concerned,very unlikely to change,sometimes,no,yes,yes,yes,legal under any circumstances,yes,Earth,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,Thanks for the survey!,9EC07BE8990F4AD3BDA6781B29F3921C,,,,,,,0dc9b265-fddd-4612-9540-4f98457c4365,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,1,0,0,0
2/28/23 13:03,2/28/23 13:09,IP Address,69.246.195.202,100,371,TRUE,2/28/23 13:10,R_27DMJrmNSfN6JBm,,,,,41.7723,-87.9796,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Westmont IL,,,52,None,,"Bachelor’s degree (for example: BA, BS)",,no,"$25,001-50,000",single/never married,0,,Democrat,1 (extremely liberal),2,respectful of their elders,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,disagree,strongly agree,strongly agree,strongly disagree,80,40,never,1,very important,trust somewhat,strongly disagree,strongly disagree,strongly disagree,strongly disagree,,2,all the information I need,very concerned,very unlikely to change,sometimes,yes,yes,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,,,,,,1B3557DE36194166A2D49DD531B4B833,,,,,,,1e1d1f02-08c3-41e9-9d8c-4a8694e8d4a9,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,1,0,0
2/28/23 13:03,2/28/23 13:10,IP Address,174.59.110.130,100,368,TRUE,2/28/23 13:10,R_2aVsn2PA4lvjw2s,,,,,40.1551,-76.6021,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,elizabethtown pa,,,40,None,,"Bachelor’s degree (for example: BA, BS)",,yes,"$0-25,000",married/civil union,2,9,Democrat,3,3,independent,self-reliant,well-behaved,curious,polite,imaginative,open-minded,adaptable,disagree,strongly agree,strongly agree,strongly disagree,90,70,never,1,very important,trust somewhat,agree,disagree,agree,strongly disagree,0,2,all the information I need,very concerned,very unlikely to change,sometimes,yes,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,968098034BAA4384A4EABAA5EFFEF9FA,,,,,,,ebc9c3af-f1f4-418a-a02d-c640bd927a97,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,0,1,0
2/28/23 13:02,2/28/23 13:10,IP Address,68.131.3.204,100,442,TRUE,2/28/23 13:10,R_1NCHI9sTBhIRe09,,,,,37.045,-76.4067,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,"Newport News, Virginia",,,31,Christian,,"Bachelor’s degree (for example: BA, BS)",,yes,"$75,001-100,000",married/civil union,1,0,no party,4,3,respectful of their elders,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,strongly disagree,strongly agree,strongly agree,strongly disagree,24,16,once per week,5,not so important,distrust somewhat,disagree,disagree,strongly disagree,agree,,0,most of the information I need,very concerned,very unlikely to change,almost never,yes,no,no,no,legal under certain circumstances,yes,Earth,,,,,,,,yes,yes,no,yes,yes,no,no,,,,,,,,,,,,,,,,70673E4D17A34166A838C02CB2880DA5,,,,,,,e91a06a0-f786-47e3-9eea-1fac576ea102,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,1,0,0
2/28/23 13:02,2/28/23 13:10,IP Address,75.128.82.78,100,437,TRUE,2/28/23 13:10,R_30uRgZnd4YuKIOV,,,,,41.9281,-83.445,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Luna Pier, Michigan",,,59,Protestant,,"Bachelor’s degree (for example: BA, BS)",,yes,"$25,001-50,000",divorced,0,,Republican,6,3,respectful of their elders,obedient,considerate,good mannered,polite,imaginative,loyal,adaptable,disagree,agree,neither agree nor disagree,disagree,70,75,more once per year but less than once per month,3,somewhat important,trust somewhat,disagree,disagree,disagree,strongly disagree,0,3,most of the information I need,not very concerned,somewhat unlikely to change,almost never,no,yes,yes,no,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,"nothing, thx",4BA733868C414C398682A236C6A6243A,,,,,,,c95b3286-019a-48a6-af4e-a8ff5ff11897,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,0,,1
2/28/23 13:03,2/28/23 13:10,IP Address,172.59.105.238,100,395,TRUE,2/28/23 13:10,R_3HF7J6z8TsE2RUv,,,,,29.9734,-90.0885,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,"White,Filipino",,,,,Lumberton Mississippi,,,60,Protestant,,"Associate’s degree (for example: AA, AS)",,yes,"$25,001-50,000",married/civil union,6,28,Republican,5,5,respectful of their elders,obedient,well-behaved,good mannered,polite,imaginative,loyal,adaptable,strongly agree,strongly agree,strongly disagree,strongly agree,20,99,once per year,5,very important,trust somewhat,disagree,agree,disagree,disagree,0,0,all the information I need,somewhat concerned,somewhat likely to change,almost never,no,no,no,no,legal under certain circumstances,yes,Earth,yes,no,no,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,74A3B71144774076BEFDCB67DA58D0EF,,,,,,,8ad70dae-5e0a-46b2-9a90-cbac35a01bb6,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,1,0,0,0
2/28/23 13:04,2/28/23 13:10,IP Address,174.100.13.109,100,358,TRUE,2/28/23 13:10,R_DSHN3iV0z6fKYtb,,,,,42.0753,-80.0671,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Erie, PA",,,51,Catholic,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,no,"$0-25,000",married/civil union,3,19,Democrat,2,3,independent,self-reliant,considerate,good mannered,polite,imaginative,open-minded,adaptable,disagree,agree,agree,disagree,93,93,more than once per month but less than once per week,2,not so important,trust somewhat,strongly disagree,disagree,strongly disagree,strongly disagree,1,1,all the information I need,very concerned,very unlikely to change,sometimes,yes,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,55C948BF9BC0426EA06CBAB4253BE434,,,,,,,47e0e0df-18aa-416a-85fe-85f0ceaab6bf,d97b1540-a79e-44ba-8e2b-7d1a12b60efa,0,0,,1
